iter	F1	Logloss
137	0.5594345684	0.6411679146
138	0.5594626168	0.6411504109
139	0.5594144214	0.6410864826
140	0.5593926416	0.6410699734
141	0.5596340989	0.6410231732
142	0.559623207	0.6410188787
143	0.5597742532	0.6408823152
144	0.5598240697	0.6407393813
145	0.5602802374	0.6405577449
146	0.5603439889	0.6405060241
147	0.5603704929	0.6404233162
148	0.5605603658	0.6403845627
149	0.56032688	0.6403578973
150	0.5604763387	0.6403080615
151	0.5608512956	0.64010767
152	0.5608171206	0.6400796212
153	0.5609523624	0.6399837723
154	0.5612246883	0.6398463634
155	0.5611605927	0.6396969003
156	0.5624125602	0.6394843921
157	0.5622741227	0.6393883316
158	0.562304418	0.6393655893
159	0.5623008162	0.6393442345
160	0.5630841576	0.6389814339
161	0.5637680315	0.6387414192
162	0.563857667	0.6387257425
163	0.5643652734	0.6382735025
164	0.5644657444	0.6381989419
165	0.5646497371	0.6380104164
166	0.5647273362	0.6379953296
167	0.56506557	0.6378802856
168	0.5650166809	0.6377658424
169	0.5653733543	0.637701241
170	0.5655833075	0.6376642411
171	0.565533557	0.6376322318
172	0.566494156	0.6372055201
173	0.5664509128	0.6371627519
174	0.5663998139	0.637083643
175	0.5666285581	0.6370117716
176	0.5667893819	0.6369692668
177	0.5666782932	0.6368914343
178	0.5667667862	0.6368722436
179	0.5664883306	0.6365714962
180	0.5673978761	0.6361824094
181	0.5675073177	0.6360134434
182	0.5675838132	0.6359259383
183	0.5678012095	0.635608885
184	0.5677954603	0.635578878
185	0.5685898553	0.6354833574
186	0.5684789556	0.6353228438
187	0.5686452987	0.63528054
188	0.5684797552	0.6352504724
189	0.5692501209	0.6351304266
190	0.5693385455	0.635091222
191	0.5692834614	0.635029823
192	0.56892347	0.6349992835
193	0.5691994967	0.6349463171
194	0.5698862317	0.6346856092
195	0.5698695871	0.6346751553
196	0.5704452737	0.6344498245
197	0.5704950993	0.6343847867
198	0.5709593276	0.6340953427
199	0.5709372645	0.6340454358
200	0.5712077295	0.6339748688
201	0.5707049225	0.633919676
202	0.5709368655	0.6338337289
203	0.5709534582	0.6338225148
204	0.5713291176	0.6335781271
205	0.5711689065	0.6333934716
206	0.5711633663	0.6333036827
207	0.571439621	0.6332365036
208	0.5714285714	0.633235036
209	0.5716494945	0.6331753064
210	0.5716771387	0.6330969079
211	0.5720141534	0.6330407905
212	0.5717324053	0.6329259721
213	0.5714893452	0.6328484224
214	0.5717158436	0.6328197306
215	0.5716716291	0.6327722712
216	0.5717268983	0.6326978844
217	0.571942446	0.6326277534
218	0.5721851744	0.6324698218
219	0.5719918817	0.6324330824
220	0.5720582265	0.6324122548
221	0.5722902047	0.63234718
222	0.5724336548	0.6322997866
223	0.5722736675	0.6322672859
224	0.5726708795	0.6320551386
225	0.5732395455	0.6319290437
226	0.5735152054	0.6318772969
227	0.5736092594	0.6318647259
228	0.5731898201	0.6318463046
229	0.5731898201	0.6318417331
230	0.5733279224	0.6317894663
231	0.572969212	0.6317830108
232	0.5731785073	0.6317002004
233	0.5736859389	0.6315575474
234	0.5737689083	0.6315467418
235	0.5739442739	0.631454711
236	0.5738448765	0.6314300196
237	0.5738559567	0.631428485
238	0.5739882607	0.6313025407
239	0.5740436789	0.6312576949
240	0.5739828921	0.6312303668
241	0.5741866976	0.6311791723
242	0.5742692768	0.6311423446
243	0.5742803637	0.6311379944
244	0.574578169	0.6310561256
245	0.5745941668	0.6309360507
246	0.5746607208	0.6308906794
247	0.574985524	0.6308260254
248	0.5750236409	0.6306991663
249	0.5752716185	0.630649736
250	0.5752769094	0.6306428679
251	0.5754587731	0.6305680819
252	0.5756786479	0.6305281927
253	0.5756786479	0.6305210228
254	0.5760691345	0.6303944624
255	0.5760475345	0.630330171
256	0.5759317849	0.6302575489
257	0.5759487565	0.6302317999
258	0.5758832951	0.630176625
259	0.5763019276	0.6301225531
260	0.5762142761	0.6300895187
261	0.5762522189	0.6299913125
262	0.5763405175	0.6299502247
263	0.5762502652	0.6297870797
264	0.5763496441	0.6297323968
265	0.576289495	0.6297193791
266	0.5762509162	0.6296952197
267	0.5763058406	0.6296811491
268	0.5764921415	0.6296532661
269	0.5763875497	0.6296330491
270	0.5765856104	0.6296074613
271	0.5769979755	0.6295416928
272	0.5771025335	0.629509336
273	0.5773152163	0.6294383385
274	0.5778094651	0.629305308
275	0.578187913	0.6292297656
276	0.578187913	0.6292080589
277	0.5781262039	0.6291293102
278	0.578522585	0.6289783649
279	0.5785490053	0.6289593531
280	0.578746678	0.6288067535
281	0.5785216286	0.6287813817
282	0.5789868885	0.628633956
283	0.5790973506	0.6286067335
284	0.5789716927	0.6285618189
285	0.579042631	0.6285474738
286	0.57922403	0.6285093974
287	0.5791318415	0.6284777931
288	0.5792149763	0.6284188154
289	0.5792880259	0.6283789033
290	0.5795292577	0.6283421429
291	0.5795069337	0.6283003044
292	0.5793650794	0.6282267896
293	0.5793326655	0.628197557
294	0.579377312	0.6281590439
295	0.5792912066	0.6281301024
296	0.5792962578	0.6280667756
297	0.5791045927	0.6280486742
298	0.5794432136	0.6278330878
299	0.5793974883	0.6277457112
300	0.5798212497	0.6276679228
301	0.5798709429	0.627621078
302	0.5798385699	0.6276066618
303	0.5802264674	0.6274580794
304	0.5805048035	0.6274012319
305	0.5810634041	0.6273428501
306	0.5812866622	0.6273030478
307	0.5810769231	0.6272325346
308	0.5811364292	0.6271169021
309	0.581174887	0.6271029751
310	0.5811909935	0.6270751903
311	0.5811252548	0.6270517255
312	0.5811153846	0.6269717424
313	0.5813014384	0.6269407165
314	0.5811761991	0.6269040158
315	0.5814329116	0.6268546619
316	0.5816126428	0.6268352292
317	0.5816510939	0.6268311023
318	0.5817615504	0.6268230692
319	0.5817007287	0.6268091916
320	0.5815818318	0.626777697
321	0.5815237253	0.6267472579
322	0.5821328974	0.6267061554
323	0.5821601662	0.6266904207
324	0.5820769231	0.626651664
325	0.5822901644	0.6265512268
326	0.5824955307	0.6264726269
327	0.5825675728	0.6264068481
328	0.5829360197	0.6263043426
329	0.5829808506	0.6262604963
330	0.5827177593	0.6261545999
331	0.5828316439	0.6261365692
332	0.5827547075	0.626017413
333	0.583092958	0.6259026741
334	0.5831714588	0.6258676025
335	0.5832692308	0.625850813
336	0.5835143917	0.6257508738
337	0.5841473733	0.6256755846
338	0.5843154596	0.6255761694
339	0.5840303013	0.6255295746
340	0.5842865107	0.6254714003
341	0.5841905897	0.625410387
342	0.5844165833	0.6253771741
343	0.5842739842	0.6253545043
344	0.5846402214	0.6252837781
345	0.5848559955	0.6251527938
346	0.5845793135	0.6251205147
347	0.5841694537	0.625060772
348	0.5841085569	0.6250350279
349	0.5842398616	0.6249603965
350	0.5847744216	0.624891189
351	0.5846591346	0.624858755
352	0.5846496791	0.6248204035
353	0.5847312696	0.6247908815
354	0.584801614	0.6247778258
355	0.5851119009	0.6247222491
356	0.5852543415	0.6247065663
357	0.5851184415	0.6246713982
358	0.5852065322	0.624654688
359	0.5853902153	0.6245837568
360	0.5851343823	0.6245106777
361	0.5851006608	0.6244707067
362	0.5857238928	0.6244134287
363	0.5855682779	0.6243114756
364	0.5857398121	0.6242566949
365	0.5856835472	0.6242219418
366	0.5857312997	0.6241732924
367	0.5857359636	0.6241200443
368	0.5857631286	0.6241027693
369	0.5859008836	0.6240818914
370	0.5861406676	0.6240665055
371	0.5861996121	0.6240487962
372	0.5861678222	0.6240417617
373	0.5861406676	0.6240054532
374	0.586201598	0.6239832924
375	0.5861996121	0.6239471511
376	0.58621087	0.6239403361
377	0.5864546118	0.6238908659
378	0.5864884074	0.6238698348
379	0.5860790379	0.6238062362
380	0.5862611834	0.6237526621
381	0.5863942705	0.6236693157
382	0.5865391999	0.623606806
383	0.5868334708	0.6234847322
384	0.586858064	0.6234554635
385	0.587063722	0.6234471762
386	0.5870679232	0.62338672
387	0.5870770884	0.6233717707
388	0.5871672329	0.6233608814
389	0.5873390517	0.6232864207
390	0.5872735646	0.6232570353
391	0.5872668662	0.623239929
392	0.5875467716	0.623184792
393	0.5876597214	0.6230875767
394	0.5877477408	0.6229915194
395	0.5879419156	0.6229417084
396	0.5878968064	0.6229251806
397	0.5882285254	0.6228771605
398	0.5880096659	0.6228581227
399	0.5882104779	0.6227971193
400	0.5882646213	0.6227691931
401	0.5883345477	0.6227577839
402	0.5885465596	0.6226313809
403	0.5882646117	0.6225577865
404	0.5884202454	0.622505261
405	0.5885442625	0.6224505017
406	0.5890649853	0.622406705
407	0.5889659932	0.6222968637
408	0.5889455326	0.6222513186
409	0.5888034958	0.6221876413
410	0.5888215901	0.6221293554
411	0.5890064397	0.6220574245
412	0.5890943939	0.6220337417
413	0.589315142	0.6219629433
414	0.5892340417	0.6219367842
415	0.5895588179	0.6218183459
416	0.5894575426	0.6216774898
417	0.5896310494	0.6215909719
418	0.5898114075	0.621569288
419	0.5898880711	0.6215559511
420	0.5899804515	0.6215380872
421	0.5900998448	0.6214846061
422	0.5902732534	0.6214388328
423	0.5900438958	0.6214087748
424	0.5900369923	0.6213862508
425	0.5901092582	0.6213509052
426	0.5901815324	0.6212760515
427	0.5903342021	0.6211659337
428	0.5904787458	0.6210888148
429	0.5905013799	0.6210727036
430	0.5905937368	0.6210502865
431	0.590775834	0.6210237624
432	0.590760151	0.6210156242
433	0.5906948224	0.6210047193
434	0.5909021231	0.6208978272
435	0.5910841204	0.6208900821
436	0.5910797762	0.6208485059
437	0.5909761471	0.6208319129
438	0.5911277187	0.6208126195
439	0.5912243725	0.6207555606
440	0.5913210078	0.6207217329
441	0.591555232	0.6206988999
442	0.5916146093	0.6206578229
443	0.5914672695	0.6206198359
444	0.5915482165	0.6205824243
445	0.5915055844	0.6205613546
446	0.5915438993	0.6205407353
447	0.5916459092	0.6204630358
448	0.5916939765	0.6204031233
449	0.5917025965	0.6203345694
450	0.5918105348	0.6202894293
451	0.5916756094	0.6202245235
452	0.5922547761	0.6201373562
453	0.5920745027	0.6200576755
454	0.5920901357	0.6200381876
455	0.5922320796	0.6199684249
456	0.5922746781	0.6199166104
457	0.592339969	0.619860935
458	0.5924322253	0.6198483969
459	0.5925273041	0.6198422219
460	0.5924662784	0.6198179803
461	0.5924733655	0.619808744
462	0.5926649805	0.6197697976
463	0.5926961987	0.6197448541
464	0.5927926892	0.6197117634
465	0.5928068025	0.6196755785
466	0.5929032382	0.6195689717
467	0.5928266406	0.6195264388
468	0.5930181345	0.6194444624
469	0.5931245811	0.6194117139
470	0.5934591966	0.6193424003
471	0.5934238496	0.6192837043
472	0.593625498	0.6192119771
473	0.5936608254	0.6191778494
474	0.5933699753	0.6191525893
475	0.5936039831	0.6190975137
476	0.5937924828	0.6190775653
477	0.5938235914	0.6190670639
478	0.5937583764	0.6190468385
479	0.593693159	0.6189814946
480	0.5940874627	0.6188727616
481	0.5941030059	0.6188405207
482	0.5942675525	0.6188106903
483	0.5943202926	0.6187508272
484	0.594385508	0.6187023584
485	0.5948036531	0.6186054122
486	0.5947311993	0.6185764846
487	0.5948305572	0.6185603598
488	0.5947653602	0.6185480281
489	0.5947384545	0.6185423251
490	0.5947384545	0.6185271128
491	0.5948295672	0.6185126859
492	0.5948223039	0.6185001108
493	0.594679486	0.618444159
494	0.595022018	0.6183787208
495	0.5953961845	0.618339679
496	0.5950735899	0.6182996166
497	0.595105524	0.6182475242
498	0.5951169109	0.6181790118
499	0.5951583581	0.6181135673
500	0.5952845715	0.6180830712
501	0.5953538214	0.6180723037
502	0.5953920931	0.61805886
503	0.5953310371	0.6180446182
504	0.5953424291	0.617975989
505	0.595434454	0.617961241
506	0.5955109929	0.6178528724
507	0.595448194	0.6177436835
508	0.5951916083	0.6176684245
